Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
PPIB	5479	5710.7237	4611.9496	5263.9516	4313.6053	9234.1092	3668.0785	3528.3074	3124.172	4202.1305	3293.0624	2618.8474	5140.8743	5394.3146	4643.904	4241.454	7227.2278	4078.7419	3544.3375	2072.9768	5212.4164	3801.8138	6672.6937	8926.3448	4673.4216	3742.4281	5842.9519	4371.727	3620.2376	3741.6194	2769.115	3888.9932	4647.0017	3604.2565	2746.9879	3473.1023	3321.4319	2513.7888	3883.6098	2789.3363	2713.4197	4514.479	4408.7869	3839.5448	3773.2655	3927.6254	3976.2102	5611.1838	2420.675	4445.4722	4898.0517	3937.9453	4599.417	5076.0587	6010.3659	4632.5794	5493.3747	5053.3273	4946.5004	5444.7497	5683.7043	6302.7237
PPIC	5480	88.1057	464.8033	62.9758	50.2155	143.7398	85.8056	42.7678	179.9933	341.3765	93.8722	277.5538	266.9969	306.6908	48.28	78.9697	78.5855	165.1457	23.8602	42.7856	77.4145	66.1439	111.8939	328.7356	41.9895	79.5192	89.5051	47.4161	159.307	96.8506	57.7417	69.9009	106.0188	25.6994	54.2438	67.3996	47.5662	35.5872	119.7259	101.5593	51.9754	388.0027	87.1946	155.8933	46.9961	98.8201	64.8255	78.1267	64.8313	87.7569	76.9933	82.1863	77.8816	19.3548	177.8601	87.8159	173.0136	92.3997	50.4748	80.4816	203.7482	218.3682
PPID	5481	560.1007	573.499	390.3114	301.9449	559.8285	312.1862	447.0446	488.7922	484.2956	387.7598	516.129	457.2136	504.1591	512.9747	516.8615	594.7679	495.4372	339.4972	786.0719	499.4363	661.7797	472.4409	444.2529	367.2415	584.0037	403.2994	497.7144	454.0414	424.9496	419.8057	430.3599	435.1187	482.3986	406.5093	455.0669	367.2658	416.1329	507.3927	410.6527	660.3654	663.3594	538.3319	659.6747	503.3915	478.8594	490.9858	528.3263	494.2274	542.6806	297.7596	505.8847	486.4263	312.61	475.6832	525.9235	574.33	588.0967	517.4606	447.4018	517.3337	366.5747
PPIEL	728448	13.0061	110.421	7.301	34.5639	32.2784	134.733	12.911	5.353	15.5508	63.5018	55.4435	250.1548	57.8662	157.7721	21.0134	153.4485	47.4883	13.9753	62.3578	66.5163	51.9332	22.7932	213.2184	182.9543	49.9307	47.034	119.0052	7.1966	31.9326	16.7922	219.0923	30.37	21.9515	266.1136	95.1243	71.8066	159.4306	8.2943	40.8445	61.7207	179.3991	151.2216	103.2629	27.6163	272.8614	45.6463	62.2467	27.9751	196.6965	40.0679	393.7762	71.2061	32.2581	132.0056	121.8406	8.2746	105.4443	31.0327	7.2877	9.8854	20.4966
PPIE	10450	945.6681	887.8537	729.4118	803.1212	771.1512	412.9621	658.8662	428.5714	746.4372	382.2379	703.293	647.9257	362.7486	753.9435	674.8009	813.1527	582.2628	428.8027	568.5025	447.5761	643.7095	721.5085	867.2414	788.4695	687.9334	1112.3201	420.8569	445.8634	764.6285	623.3746	683.8811	466.593	584.6607	554.5629	600.8604	740.4728	583.1554	444.2842	459.2245	448.7515	912.1192	433.8669	501.7302	583.8178	739.9213	566.9352	655.6599	439.6092	833.6906	517.7404	744.8634	780.5964	770.6745	588.6985	841.5424	532.5811	884.5004	630.7485	453.4221	585.982	834.8443
PPIF	10105	3366.0583	1415.804	2502.4221	2336.975	3171.8573	5005.5682	1315.7152	4391.4353	1626.1668	4489.6081	651.5457	1111.0836	788.7884	3955.9402	967.6326	4670.4581	2216.7095	2091.862	1055.0751	3037.2041	1705.0801	5734.77	3281.0345	1581.9378	2668.8858	1063.1801	1084.0629	6634.3037	7904.553	1803.8388	1316.6406	3436.2231	1892.6516	2110.402	2959.847	2377.3942	2006.6429	2996.0332	2110.6665	2628.0038	1750.7057	5111.6259	2224.7612	1336.2403	4081.1209	2338.7035	4508.9026	1636.3233	5115.1179	2638.1975	2970.2773	3775.7009	4032.8446	1127.837	823.72	4526.9394	2653.1389	2349.1363	2774.7148	2859.8888	5663.7761
PPIG	9360	719.1106	1012.4224	730.4498	1019.3085	523.011	1092.1041	855.3561	1171.9639	1312.5595	878.9018	1189.8522	952.0743	823.1465	915.5952	1203.5248	973.2189	767.6088	1110.8649	862.5398	893.2732	770.2012	804.8073	924.7126	860.7848	879.1493	1096.5251	776.6328	1217.8646	1268.1814	1121.5441	603.5472	455.5494	704.0557	688.5769	725.6214	691.0817	796.204	828.3448	666.2067	738.7925	575.2244	635.6361	817.209	668.1202	528.5152	671.2697	545.5919	727.7975	461.9846	878.3516	960.3032	779.7063	774.7801	708.6614	1030.7842	596.1448	866.0205	653.9296	1167.3004	708.9998	461.5688
PPIH	10465	276.9037	313.3195	248.7889	367.1597	230.488	111.3647	223.1188	128.8056	247.7016	91.4181	224.1263	227.3684	200	269.8506	275.2076	257.264	330.6459	108.0528	202.5489	144.6825	209.001	278.4915	479.8851	298.9253	196.024	457.0025	146.5871	134.7731	204.9303	200.3283	215.9624	147.9845	156.8732	201.0211	189.2925	271.6761	217.7936	128.7414	101.0073	112.768	221.1198	184.4987	107.0741	108.5271	282.6942	127.3494	161.0014	161.1901	329.8449	172.0564	281.6677	246.1059	319.6481	191.7554	349.9676	175.6465	339.8859	272.938	164.1318	213.6336	314.9389
PPIL1	51645	1428.1519	1116.2871	1219.0311	1329.4052	1640.1463	991.6933	831.5513	863.4995	980.0691	806.8103	698.9247	1057.0898	942.8571	1174.2379	1037.1124	1091.5107	793.8336	765.2322	774.6928	704.6223	826.1166	1615.4165	1405.7471	1281.3463	979.0106	1820.6388	1049.9729	1081.1288	1163.9618	1091.2002	1028.169	928.7686	764.5563	968.0919	879.5411	1088.5337	1097.0344	936.8915	841.1757	964.7925	657.1013	1028.6436	1189.7119	889.0504	1023.1072	792.4818	958.2389	930.2842	1279.536	617.9102	1027.7279	939.9199	918.4751	679.0181	1069.9935	1074.5651	1521.5146	1209.5267	1228.7706	1314.4779	1347.2605
PPIL2	23759	816.4254	1076.9289	918.0208	573.5974	696.3056	1019.1839	868.953	1052.904	759.237	1024.2411	935.6317	747.1059	1087.2514	917.6514	1294.9941	1119.0032	1069.0068	1386.9893	799.249	1175.7798	891.998	980.4186	1073.9943	1141.5513	803.399	864.7561	1068.6077	801.792	1013.9135	945.9857	1108.9254	1245.7758	1390.5983	1082.9675	1072.2084	1239.6249	1073.5516	1179.4086	987.3879	845.1378	654.5303	1168.829	1007.6408	1204.0504	1024.1642	1044.7986	1301.0554	1394.9867	947.4467	1666.7704	1171.0872	1087.1295	1023.4545	961.8157	1265.4731	879.8307	1125.1889	1033.706	1458.59	1252.8208	1468.1277
PPIL3	53938	252.5698	317.1153	295.1557	392.9196	445.3411	392.88	297.3573	377.3837	108.8554	263.2104	365.9274	294.2415	99.8192	318.9927	291.1371	151.794	434.1278	426.4167	145.6532	446.8245	205.9325	301.2847	732.1839	252.2703	208.969	367.8484	436.6623	437.3583	304.2372	273.9785	250.3912	293.7604	231.2943	387.3644	339.3881	348.0564	323.6062	427.335	344.9703	289.1129	337.4163	379.9495	535.3703	590.1163	463.1268	562.3322	481.7093	497.3357	271.3403	407.3572	452.8227	373.8318	224.0469	182.0287	358.0687	620.2163	445.6925	176.1011	566.2231	423.4228	511.6279
PPIL4	85313	588.6302	650.1035	473.0104	694.8645	299.5839	513.738	543.8773	717.9659	837.8906	524.8869	377.6882	684.582	605.425	579.3597	659.8882	570.7786	647.4705	574.3502	300.4096	609.5453	381.5206	680.8952	367.2414	610.8473	615.4415	937.8729	493.6856	833.1725	394.7715	524.6835	538.8628	464.9365	496.8545	497.1283	579.8279	515.9101	345.433	591.4172	484.6143	672.8952	395.3038	676.4954	871.7716	499.031	649.9508	654.0084	586.5976	470.6927	547.7241	452.5318	687.0138	606.5866	622.2874	412.6911	591.3804	557.4048	867.4699	570.1787	788.6565	467.0831	275.9164
LRR1	122769	78.4561	96.9634	56.0554	265.7506	135.1658	92.743	68.1864	82.9709	141.0677	55.8325	135.4167	117.3994	147.9204	86.2142	125.4025	108.7788	83.636	21.8151	19.5721	60.1278	66.8258	110.6506	233.908	118.637	84.3273	153.3872	48.6558	41.5441	82.8143	98.9858	37.5587	67.9183	85.1292	72.7505	55.4493	100.6208	104.3891	68.1572	51.8835	38.0534	50.5864	86.3521	76.7159	52.8101	127.3353	67.5105	90.6442	168.7389	76.6612	44.389	87.3728	46.729	65.1026	44.465	90.0843	81.2412	101.4585	87.4897	56.7174	261.962	210.879
PPIL6	285755	398.9931	700.4831	203.1142	71.7364	100.3657	57.3254	101.6744	77.6179	166.2452	36.1991	268.8172	31.7028	243.3996	125.4417	109.473	139.3858	144.2367	79.7614	137.4602	72.9049	158.1998	115.6237	71.2644	82.9793	139.0661	151.6322	81.1963	142.624	85.9725	130.508	233.6985	109.884	150.9838	116.7837	116.6348	126.2333	119.573	85.467	120.3257	91.4209	395.3038	64.8694	72.6134	136.6279	133.235	73.2643	45.7537	64.8313	124.0701	52.2454	99.3417	154.4281	117.3021	137.5637	188.2696	127.1274	143.4913	185.8222	118.8213	36.5209	44.5408
PPIP5K1	9677	339.4168	473.0849	325.2595	401.0715	430.7149	554.9977	481.743	754.4329	339.5253	477.9508	622.3118	302.6625	401.4467	390.5505	429.0798	338.3311	456.0999	455.3899	1503.4137	459.6017	761.6775	307.501	259.1954	457.219	624.3181	292.7343	416.2083	659.1451	579.3491	683.7677	377.6734	421.8664	606.6122	601.7869	371.4149	501.2743	683.7485	610.5301	603.8361	814.8993	520.9875	564.4482	397.5279	481.5891	502.9499	372.8423	402.2877	746.8917	451.3933	557.4155	547.3768	385.4028	416.4223	603.9833	243.0331	341.1378	306.5495	557.0926	471.7997	538.752	304.6906
PPIP5K2	23262	276.9037	347.136	362.6298	664.5396	177.0269	628.754	504.7408	494.4798	476.1499	466.907	556.1156	354.1796	602.8933	365.1173	490.0864	406.5764	527.6867	635.7052	397.36	340.0977	391.7491	260.6714	300.5747	582.521	371.3361	739.5577	379.639	534.8398	603.2108	641.0507	545.6442	377.6919	800.4283	615.1883	760.0382	639.3992	688.019	641.9041	485.1663	820.9321	405.2125	489.8905	615.3682	627.907	554.0806	617.1845	438.977	886.3233	379.7756	310.33	945.1426	327.9929	218.1818	257.9898	538.5612	219.276	396.0504	281.9113	402.4081	638.7039	436.7363
PPL	5493	8.8106	102.8295	10.7266	6.1954	31.7741	139.1146	43.9782	5.0184	119.5929	4.9084	312.5	0.9907	1659.6745	7.3282	833.4181	6.2041	25.1617	23.5194	925.3528	169.1094	642.6867	7.0452	5.7471	22.3278	209.3389	79.6771	187.4952	130.5205	8.7727	138.7568	17.2144	64.053	194.3515	146.7773	1.912	36.132	94.4247	49.0444	71.7538	245.0267	147.0655	13.4794	19.6918	64.438	6.3913	4.2194	36.6893	396.9805	33.7915	5.4995	101.7355	13.7962	28.739	932.3761	499.676	6.0179	12.32	64.3087	16.4766	18.1232	5.9125
PPM1A	5494	906.2303	936.1629	942.9066	1694.9346	1557.4329	1480.6025	1753.8834	1823.3523	1811.295	1523.7365	1944.5565	1467.2446	1572.1519	1392.3599	1614.3027	1467.4801	1952.3345	1000.7669	2724.1693	1492.6719	2159.9045	1154.9938	924.7126	1604.5989	1793.8049	1036.855	1498.1018	1775.6028	1921.2212	2003.5779	1484.0897	1426.836	2096.6403	1712.8271	1872.3709	1623.1958	1936.4176	1716.9131	1910.8597	1796.3982	1117.5938	1444.8189	1768.5682	1643.4109	1619.469	1755.6578	1381.2453	2180.2842	1729.9206	995.4128	1636.9439	1331.9982	1069.7947	1274.6642	1163.3182	1496.9441	1192.4993	1420.0254	1567.4905	1445.7335	921.1667
PPM1B	5495	1439.8993	1137.3361	1444.6367	1107.0225	1908.9648	1567.1383	2106.516	1800.6022	1796.855	2542.833	1552.4194	1588.6068	1514.2857	1652.7269	1074.0552	863.6129	2071.0552	1440.4772	1438.7802	1978.2037	1368.5646	1293.4107	1481.6092	1725.2354	1380.675	1424.0084	1483.846	1415.4446	1500.4825	1563.7394	1795.5138	1236.8857	1434.3461	2561.5826	3217.4952	1662.5294	2580.7829	2299.6754	2185.1801	1528.1682	1684.474	1499.5788	3364.0129	1874.5155	1434.6116	1796.3176	1837.0562	1478.2416	1283.0664	2122.0284	2654.2988	1832.6658	1655.7185	1842.9829	1622.1646	1464.2219	1375.1246	1716.8922	1230.038	1155.763	804.4935
PPM1D	8493	252.5698	329.8827	329.0657	800.1865	332.871	439.6166	434.9405	479.7591	278.8032	391.7478	250.672	320	307.7758	235.7959	341.9759	296.5567	304.0666	510.9501	153.391	413.0026	233.2083	333.6096	273.5632	406.2318	305.5016	447.8764	286.9761	453.7143	314.0626	320.8199	295.7746	303.6996	539.1514	418.6343	457.457	330.6764	561.3286	402.0916	307.4376	279.3675	226.8564	314.6588	681.4177	287.7907	216.8142	434.9827	294.3779	444.9378	213.3401	364.5395	321.5639	205.6075	245.7478	236.6836	692.1581	383.6389	475.7677	324.1606	426.4892	691.975	361.8447
PPM1E	22843	422.2236	390.8178	586.7785	941.2985	312.0414	837.6084	714.4321	954.1853	824.9057	831.1864	932.043	237.2854	411.6383	285.2398	528.4223	584.9654	737.5919	1095.7955	1900.5098	630.8531	818.0771	355.0186	447.3448	463.4108	454.11	328.4626	732.5234	1109.9513	498.6543	1301.3181	560.6677	566.4495	677.2159	461.2508	546.0899	894.8799	671.1032	993.3249	548.4311	624.6881	350.4905	654.9368	911.3931	728.6143	369.5034	556.3943	302.6222	1318.286	481.967	248.8061	533.0261	272.1629	195.0968	314.2798	836.0855	448.835	377.2298	629.2081	768.7357	516.8202	426.3145
PPM1F	9647	771.4412	991.2457	873.0242	492.6984	960.3934	1112.5513	1122.6589	828.7956	1064.5024	892.3997	1116.1458	532.0124	764.6184	927.3031	1185.5618	1355.835	1192.9902	1043.1427	1190.883	726.4186	943.0992	616.9706	1047.7011	684.8288	865.4646	530.7476	801.1405	904.648	870.743	1025.9727	745.9051	1157.3716	998.11	840.5743	847.2849	801.9612	728.8256	800.6419	934.6047	672.3754	761.9246	810.674	593.6252	791.6667	768.7906	926.9812	706.5933	977.7975	809.9861	1073.7652	1028.7453	914.3658	807.6246	1008.4623	689.5723	760.9365	678.3223	810.2146	1225.4341	703.2031	1139.9054
PPM1G	5496	2787.9169	2516.5631	2148.4429	3003.4711	3101.7526	2060.0639	1701.4323	2021.0773	1822.0325	1939.7193	1906.586	2572.8793	1966.0036	2295.454	2001.0168	2741.3918	1795.6942	2039.3694	1398.2704	2417.5122	1987.3849	3123.4977	4308.046	2616.3459	1770.5039	1671.8147	2014.1009	2120.0593	2307.2199	2122.5965	2020.8659	2302.0431	2067.1931	1854.499	2007.1702	2194.4473	1798.8138	2476.74	2037.8087	1791.7575	2733.2286	2422.4937	2202.6079	1898.7403	2106.1947	1888.761	2091.2917	2161.1901	2487.9586	2868.7844	2314.3826	3187.806	3285.044	2457.1561	3305.2495	2421.0625	3117.6737	2382.7862	2449.9366	3741.8823	5423.7288
ARHCL1	57460	166.9813	398.5507	296.8858	316.6182	294.5404	636.0566	565.2612	728.0027	518.3592	372.1144	645.8333	261.0526	380.8318	302.612	742.2471	675.4214	489.0582	432.2113	2187.5284	520.8568	1442.5503	249.8964	548.2759	298.2588	1111.0495	869.0769	766.0959	674.5197	329.8535	981.9034	369.8487	677.5262	543.4346	407.7856	198.8528	397.452	413.2859	555.3552	750.6554	893.3264	508.4713	469.6714	391.3742	546.9961	433.6283	808.2087	869.7529	957.3712	365.6538	406.5715	557.3509	151.7579	146.0411	675.3126	233.6358	768.4062	192.0464	455.7691	888.7833	428.9147	338.1947
PPM1J	333926	24.334	37.2671	5.5363	11.0865	32.2784	10.9539	34.2949	1.3382	21.8451	2.7609	86.6935	8.4211	49.9096	25.8643	29.8255	11.1674	13.1124	4.772	234.8657	22.1721	62.7344	17.8201	8.046	27.3265	38.0952	11.583	22.3135	7.5237	14.7381	24.7464	23.9958	9.3871	18.7391	18.5067	7.1702	16.9226	21.8268	11.9005	21.5261	19.0267	96.4792	13.0581	1.2307	12.5969	30.4818	7.2881	11.2226	32.8597	24.7132	11.7847	25.5336	22.6969	53.3724	140.3428	22.359	10.5313	25.3646	42.2493	6.0203	2.7459	12.6133
PPM1K	152926	2352.8425	1450.6556	1413.8408	445.4176	1031.3958	813.5098	1483.1551	1317.1629	1178.8969	1877.4446	978.4946	1783.2817	1119.7107	2267.0033	757.1598	517.0096	1694.3386	866.8087	1388.2567	1036.4525	1019.0931	948.6117	337.3563	956.0943	1110.3098	487.8905	926.9389	674.8468	1331.6958	720.2982	2183.6202	616.7863	1140.4096	1140.3957	1159.6558	579.4841	903.9146	566.5344	1112.7363	1264.1148	1195.2986	642.3757	977.2047	961.2403	1004.9164	1037.9747	421.2798	1023.5346	1587.6939	1213.0366	805.9046	952.381	754.8387	715.6091	967.5956	693.1829	683.7576	1454.4231	827.3131	490.9727	566.417
PPM1L	151742	547.9337	200.8282	445.3287	394.8761	88.2613	416.6134	371.9992	1065.5738	555.3848	447.8871	251.0081	61.4241	126.9439	207.7763	155.2279	316.8235	497.2092	550.49	456.5316	282.6005	430.2762	310.402	20.6897	203.2825	352.4734	413.8294	258.1545	765.786	747.434	713.817	366.7188	108.7797	270.3788	349.0747	284.4168	314.2112	349.7034	325.2795	203.1185	129.0103	73.0113	189.5535	120.2019	257.7519	113.5693	133.8703	40.1424	179.3961	72.1221	119.8109	181.1291	129.061	157.7713	106.5308	162.9942	222.2849	169.5806	450.1608	277.8834	70.0213	13.7958
PPM1M	132160	513.9501	663.5611	487.5433	222.7088	345.4798	124.5094	336.4938	113.4159	349.1519	169.0314	493.2796	403.2198	472.6944	591.4297	342.3149	167.5111	326.3932	138.3894	664.0874	161.2176	340.9478	207.2109	318.3908	226.61	294.0361	141.4531	238.9401	247.3021	222.1247	185.0091	373.5003	263.3904	311.6049	297.3835	165.87	195.2958	181.2574	109.9892	232.372	271.9425	439.1106	184.0775	148.5089	121.6085	330.8751	173.3794	443.725	199.3783	296.5578	264.7625	274.0874	376.947	492.6686	732.2835	331.8211	175.2703	211.251	397.0687	135.9316	154.596	188.4115
PPM1N	147699	9.2301	6.2112	14.5329	18.9123	5.5479	1.4605	18.9631	8.364	5.5538	2.7609	13.1048	10.8978	7.9566	25.8643	17.2852	16.9579	18.7827	135.3217	7.2827	8.6434	6.478	10.775	13.2184	15.996	18.123	142.5061	8.6775	5.561	28.0726	5.5974	11.4763	8.2827	4.2832	15.9541	11.9503	15.5505	30.3677	21.9978	2.7598	11.6016	5.7366	9.6883	2.0512	12.5969	26.057	8.8224	7.3379	3.9964	8.0696	15.3201	11.171	32.0427	32.2581	12.5058	1.9443	4.8895	10.8705	19.0683	5.0697	11.2583	20.1025
PPME1	51400	1367.317	1324.0166	1180.2768	1505.4854	1309.2926	1418.8955	1100.2623	1537.638	896.7614	2237.2881	1565.5242	1032.8173	1239.4213	1054.4001	1046.2633	1531.1757	1337.4679	1526.715	3409.6495	1668.5457	2038.1862	1263.5723	1050	1647.2549	1402.4965	1985.258	1723.096	1742.2366	1275.9014	1763.7731	1880.5425	1614.5776	1261.9462	1252.7122	1170.6501	1607.188	1499.8814	1742.1565	1389.8165	2027.9669	1231.8042	1459.1407	1483.8579	1282.9457	921.8289	1039.1254	1193.0506	1651.421	1315.3448	1364.6662	1900.6583	1212.283	1229.912	1591.9407	1469.8639	1794.0762	1560.2863	1512.3757	1436.3118	1418.2742	1229.0106
VP	5498	322.2152	479.6411	323.8754	325.7483	316.2275	304.5185	264.2727	255.2693	236.2237	242.3499	359.543	339.3189	304.8825	284.938	281.9861	225.8298	362.541	346.6553	236.2312	297.6325	271.3945	326.9789	509.7701	411.5638	261.1188	457.0025	338.421	297.3513	322.4844	254.2402	438.1847	366.0961	399.4111	328.6535	244.7419	352.1727	339.2645	315.5427	335.5871	413.9466	443.2826	329.4019	303.9919	378.876	376.5978	354.814	388.9069	328.5968	399.9496	468.6375	335.5276	397.4188	352.4927	315.4238	389.1769	300.141	299.6648	255.3653	296.2611	575.2729	868.7426
PPP1CA	5499	1832.6956	1870.3175	1979.8962	2248.6448	1783.3766	1315.4906	1721.5977	1100.6591	1316.188	2233.8922	1755.1042	1758.3554	1779.7251	2067.1932	2090.9575	2522.1301	1544.7364	1148.196	1774.4151	1572.2135	1721.9229	2346.034	2605.6667	1576.5359	1885.0116	1340.5125	1456.2516	1365.7716	1494.4188	1501.4226	1963.2134	1882.7996	1479.5128	1262.023	1249.8518	1703.9303	1116.2847	1114.4861	1126.2039	1132.1485	1559.7499	1424.0438	1223.832	1153.8372	1777.3648	1368.201	2084.9164	1479.5515	1838.0431	2009.3904	1834.1951	1966.1237	2350.0059	2373.4553	1519.2741	1762.6704	2320.8479	1936.2821	1546.2706	2259.433	2840.2404
PPP1CB	5500	4893.2243	8875.9972	5618.3391	6134.3166	5743.0337	4527.5947	5012.5802	6983.5028	5321.0902	4500.9893	7013.6492	5160.1387	11604.4014	5790.674	5102.891	4812.9707	10534.5335	4659.7665	4711.8798	5538.8989	4493.6925	6477.414	6611.4943	6017.6056	7437.5811	7312.7589	4482.3305	7272.5197	4957.2489	7931.037	5714.7157	4927.6643	4693.3476	7173.0568	6972.2275	5218.2247	6980.0427	5228.6873	5318.9182	4739.9713	6837.2227	6682.1441	7190.8811	5471.0514	6552.4582	6129.0679	5287.5019	5612.6243	8238.4113	3257.349	6764.3088	4894.2991	4531.9648	5158.9995	6600.8944	7848.3347	7911.2818	5817.3185	4398.6058	8136.9287	6468.2696
PPP1CC	5501	3173.9039	3100.4141	2566.09	3745.6163	3317.6144	3136.8325	2527.7386	2612.914	2545.1435	2603.2671	2344.7581	2695.2322	2844.4846	3417.5323	2562.2776	2999.8966	3689.9087	3546.6553	1694.1284	2840.6614	1937.2656	2556.5686	3915.5172	2902.9409	2506.8886	1550.3686	2649.1051	2165.5288	3135.7137	2626.0688	2497.1309	2603.534	2387.8999	2926.6114	3002.8681	2400.2625	2920.9964	2735.3047	2954.6019	2661.4165	3120.7098	3299.0733	3359.9104	3004.845	2991.6421	3123.13	3046.5091	3228.6856	3148.6572	1489.191	2918.0132	2020.4717	1704.3988	1521.0746	2925.1458	2765.9614	2661.473	3510.0576	4003.4854	3560.9254	3186.8348
PPP1R10	5514	2274.3864	2335.0587	2877.5087	2353.2788	2500.5674	2544.9566	2114.182	1938.1064	2444.804	2052.3046	1928.4274	1756.5325	1701.9892	2420.0336	3097.78	3077.2412	2525.3832	2888.4533	1497.9518	1936.49	1820.3205	2486.5313	1803.4483	3644.089	2442.9034	5118.2871	2940.11	2290.8155	2483.0248	3202.3073	3006.7814	1895.6378	3678.2225	3104.6586	3182.6004	2109.8344	2982.6809	2269.3833	1776.7352	2763.511	1565.57	3156.6976	1822.3104	4199.6124	2923.7955	2085.1554	2312.7226	2327.7087	2568.6546	3030.2346	3066.4273	3378.2822	1845.7478	2313.1079	3077.4465	2226.6102	2607.1202	2552.5312	2475.602	2921.3977	2773.7485
HCGV	6992	1754.1431	1632.8502	2141.8685	1758.5191	1460.5977	1195.0707	1428.2832	1532.9542	1137.4281	1417.5934	1023.1855	1481.1146	1325.4973	1593.6702	1319.4374	1217.661	1848.8527	1663.4001	2144.7428	1658.3991	1714.9676	1762.1218	1353.4483	2035.1579	1436.5233	2996.139	1696.4438	1706.9078	1700.5	1707.5044	1409.494	1727.2225	1607.2815	1133.3759	1302.1033	1470.8926	1290.6287	1527.9481	1342.9005	1738.3899	798.4303	1676.9166	1545.8049	1393.4109	1338.7414	1277.3303	1389.4464	1283.3037	1467.1542	1554.0067	1401.157	1206.9426	2179.4721	1271.8851	1538.5612	2094.5933	2272.6696	1816.7203	1858.9987	1530.5828	1350.0197
PPP1R12A	4659	1254.8773	1035.8868	1107.9585	1283.1027	755.012	1572.6152	1562.6387	1647.0391	1341.4395	1619.4493	1863.2392	1310.7121	1240.5063	1153.5465	1051.6862	2130.4932	1915.478	1813.7196	1640.4188	1438.5569	1267.985	1099.8757	1340.8046	1076.3976	1247.5266	1106.0021	1164.9493	1122.673	2200.193	2195.952	1803.8602	965.2126	1665.1051	1631.1423	1913.0019	2224.1762	2337.3665	1816.4443	1991.9967	1459.4865	1317.8532	1807.4979	1692.6728	1674.4186	1531.9567	1386.6513	1038.0922	1900.5329	1107.5526	1120.7233	1910.6324	961.2817	806.4516	1017.1376	1385.9365	834.9788	1653.4106	1176.9984	1695.5006	1686.2772	1158.0607
PPP1R12B	4660	3721.8376	1178.0538	1428.7197	1290.9284	3031.648	1761.7526	1574.7428	1654.734	913.4229	1674.6683	1359.207	956.5325	1067.2694	1582.0312	1023.2164	1627.5463	2570.3907	2321.602	2499.3173	1998.4968	1749.0624	1306.2578	820.1149	1561.6096	1613.3148	1077.2201	1406.9885	3248.6204	2885.8672	1923.152	1573.8132	1188.2938	1342.7921	1419.2725	1474.1874	1361.1245	1549.2289	1468.8063	1442.252	1352.2873	1492.5587	1182.8138	1029.3059	1417.1512	1083.5792	1329.8811	899.536	1372.1137	1027.8653	1149.0065	1234.7895	1661.7713	1907.3314	1062.5289	977.641	1041.843	1020.0199	1818.9636	1541.8251	1011.327	627.907
PPP1R12C	54776	1135.3052	1511.0421	758.1315	927.6816	696.5074	816.4309	1569.9011	526.263	1005.6168	689.0099	1085.6855	1772.8793	1129.1139	956.5469	1086.9344	807.3622	1663.1523	691.6063	2987.2553	1350.6201	1935.2199	617.4886	1166.092	1406.6483	1402.1267	905.2299	1173.9366	671.2485	1145.0127	1289.7609	1535.2113	1289.3429	1112.5686	1850.6701	1501.912	1270.1084	1502.7284	878.471	1783.9106	1453.9177	1544.7096	933.4457	722.4423	1159.3992	1414.9459	1141.1584	1813.7477	1410.746	2164.6703	1798.7353	1275.4837	1906.9871	1986.5103	1739.6943	1037.5891	790.221	717.8186	1255.141	695.5006	939.3835	1865.9834
LOC145215	23368	160.2685	222.2222	206.2284	193.036	339.9319	429.0278	412.7496	482.7702	429.8679	889.0252	456.6532	516.161	283.1826	323.7345	233.8587	198.1181	560.9994	316.6596	1044.6063	739.5716	735.4245	244.0945	201.7241	376.9058	407.2122	302.5623	572.4026	596.6653	440.3895	447.7927	441.8362	573.164	369.9639	607.5303	396.2715	294.5444	390.5101	565.092	609.9075	850.6323	351.4971	508.8458	415.9889	546.5116	259.587	387.8021	419.9849	559.0586	424.6627	636.7657	508.2785	453.4935	459.2375	753.1264	202.8516	363.3286	117.7643	414.2676	618.1876	497.8376	403.2322
